DateOfDeparture,Dayofweek,DepArr,log_PAX,Departure,Arrival,WeeksToDeparture,std_wtd
2012/6/12,2,LASSFO,11.12193089,LAS,SFO,14.96428571,11.01003631
2012/6/12,2,ORDEWR,12.01220914,ORD,EWR,13.88,10.19117265
2012/6/12,2,PHLATL,12.270144,PHL,ATL,8.6,5.924081097
2012/6/12,2,ATLCLT,10.82643597,ATL,CLT,7.533333333,5.152900247
2012/6/12,2,PHXORD,10.10089594,PHX,ORD,10,6.727789971
2012/6/13,3,PHXORD,10.54175528,PHX,ORD,8.117647059,5.242641902
2012/6/13,3,SEADEN,10.88722575,SEA,DEN,10.84210526,9.759685548
2012/6/13,3,ATLDEN,10.94609644,ATL,DEN,11.26086957,7.19354124
2012/6/13,3,DTWLGA,10.99291838,DTW,LGA,12.63636364,10.781578
2012/6/13,3,DENMSP,11.07827537,DEN,MSP,8.944444444,6.25414895
2012/6/13,3,LASDFW,10.5220199,LAS,DFW,11.19047619,9.394780719
2012/6/13,3,EWRLAX,10.79242331,EWR,LAX,10.80952381,7.871588452
2012/6/13,3,MCOATL,11.87010585,MCO,ATL,8.368421053,6.121097635
2012/6/13,3,JFKMCO,10.21347175,JFK,MCO,15.20689655,10.63813662
2012/6/13,3,LAXBOS,11.32608082,LAX,BOS,10.81818182,6.980492298
2012/6/13,3,BOSORD,12.5240272,BOS,ORD,10.52380952,7.433835131
2012/6/13,3,DFWSFO,11.52943847,DFW,SFO,13.08,9.814614953
2012/6/13,3,DFWBOS,11.43863865,DFW,BOS,10.65,8.628441342
2012/6/13,3,DENORD,11.25155953,DEN,ORD,13.45833333,10.66476999
2012/6/13,3,ORDMSP,12.89209776,ORD,MSP,10.35,10.49949873
2012/6/13,3,ORDDEN,11.43458875,ORD,DEN,11.43478261,7.530701325
2012/6/13,3,SFOSEA,11.56757836,SFO,SEA,9.789473684,7.360396633
2012/6/13,3,ORDEWR,12.34129612,ORD,EWR,14.23076923,11.86358358
2012/6/13,3,DFWATL,12.07076892,DFW,ATL,9.571428571,6.975467214
2012/6/14,4,JFKMCO,10.71652964,JFK,MCO,13.37037037,10.17216469
2012/6/14,4,DENMSP,11.29575534,DEN,MSP,9.545454545,6.419666752
2012/6/14,4,DENORD,11.56757836,DEN,ORD,8.705882353,6.468816602
2012/6/14,4,DENLAX,11.25602654,DEN,LAX,12.36363636,9.499601268
2012/6/14,4,SEASFO,11.79477613,SEA,SFO,12.125,8.157751715
2012/6/14,4,ATLCLT,11.22453043,ATL,CLT,8.421052632,6.212136772
2012/6/14,4,ATLDTW,11.35592107,ATL,DTW,7.466666667,5.409867528
2012/6/14,4,DENDFW,11.77123239,DEN,DFW,10.31578947,9.798257394
2012/6/14,4,EWRATL,11.48656357,EWR,ATL,8,5.049752469
2012/6/14,4,CLTATL,10.5933842,CLT,ATL,7.235294118,5.262240632
2012/6/14,4,DENSFO,11.44267977,DEN,SFO,9.75,6.256575488
2012/6/14,4,DFWORD,12.77531922,DFW,ORD,11.13043478,8.843612733
2012/6/14,4,DENPHX,11.02853973,DEN,PHX,8.9375,6.913453069
2012/6/14,4,ATLPHL,12.1525421,ATL,PHL,10.45454545,7.774973727
2012/6/14,4,SFOLAX,12.77531922,SFO,LAX,14.03703704,11.51414341
2012/6/14,4,DENATL,11.08317675,DEN,ATL,12.72727273,10.43429245
2012/6/14,4,SFOSEA,11.72670377,SFO,SEA,11.5,10.05579672
2012/6/14,4,LGAMIA,11.43053004,LGA,MIA,10.7826087,7.537521426
2012/6/14,4,DTWATL,11.21543297,DTW,ATL,8.222222222,6.301778979
2012/6/14,4,LASSFO,11.38944962,LAS,SFO,16.63333333,12.98934134
2012/6/15,5,EWRMCO,10.51539476,EWR,MCO,12.875,9.665323495
2012/6/15,5,EWRLAX,10.58061035,EWR,LAX,12.47826087,9.10978278
2012/6/15,5,DENSEA,11.16926784,DEN,SEA,12.68,9.017205776
2012/6/15,5,DFWBOS,10.89806866,DFW,BOS,9.368421053,6.184303844
2012/6/15,5,ORDLAX,12.50357023,ORD,LAX,16.2,11.72206878
2012/6/15,5,BOSATL,11.38112382,BOS,ATL,10.68181818,6.792056731
2012/6/15,5,PHLATL,11.67753018,PHL,ATL,8.9375,7.646077426
2012/6/15,5,SFOLAS,11.10265448,SFO,LAS,15.82758621,11.99127351
2012/6/15,5,DFWLAS,10.21347175,DFW,LAS,12.92,9.082584067
2012/6/15,5,SFOSEA,11.67396767,SFO,SEA,14.5,11.13283432
2012/6/15,5,BOSEWR,11.43863865,BOS,EWR,11.65217391,8.413240083
2012/6/15,5,ORDPHL,11.53328775,ORD,PHL,9.555555556,7.957402933
2012/6/15,5,LAXDFW,12.33630287,LAX,DFW,14.66666667,11.23520739
2012/6/15,5,LGAATL,12.40260919,LGA,ATL,11.69565217,10.45959665
2012/6/15,5,PHXORD,10.55479712,PHX,ORD,9.8,6.379242654
2012/6/16,6,LGADTW,9.674348761,LGA,DTW,8.5,6.387487769
2012/6/16,6,ORDEWR,10.5482876,ORD,EWR,10.45,8.055563622
2012/6/16,6,CLTLGA,9.161982256,CLT,LGA,10.22727273,7.07734022
2012/6/16,6,BOSATL,9.890535077,BOS,ATL,13.18181818,11.74991941
2012/6/16,6,MIALGA,9.989903534,MIA,LGA,9.95,6.652858507
2012/6/16,6,LGADFW,9.755890744,LGA,DFW,10.95238095,7.742584778
2012/6/16,6,DTWATL,10.01610971,DTW,ATL,11.05,10.09155457
2012/6/16,6,EWRORD,10.21347175,EWR,ORD,12.26315789,12.14194797
2012/6/16,6,BOSPHL,8.125156335,BOS,PHL,8.529411765,6.104482442
2012/6/16,6,LASDEN,10.22125872,LAS,DEN,10.68181818,6.763954631
2012/6/16,6,DENSFO,10.17404162,DEN,SFO,11.17391304,7.068831547
2012/6/17,7,SFOLAX,12.53529597,SFO,LAX,17.61764706,13.23451572
2012/6/17,7,DTWLGA,10.6186724,DTW,LGA,11.14285714,8.632993191
2012/6/17,7,BOSLGA,9.805101403,BOS,LGA,4,2.738612788
2012/6/17,7,MSPDEN,10.561284,MSP,DEN,11.30434783,7.424987191
2012/6/17,7,SFOATL,10.47514192,SFO,ATL,11.0952381,7.974363686
2012/6/17,7,LGABOS,9.775731099,LGA,BOS,5.454545455,4.274661071
2012/6/17,7,LGAORD,12.64226948,LGA,ORD,11.34782609,7.41379976
2012/6/17,7,ATLBOS,11.27378835,ATL,BOS,9.95,6.652858507
2012/6/17,7,LAXBOS,11.2782025,LAX,BOS,14.59259259,10.74623104
2012/6/17,7,LGAATL,11.44671215,LGA,ATL,8.8,6.245840721
2012/6/17,7,PHLDFW,9.981085665,PHL,DFW,8.071428571,5.180797172
2012/6/17,7,LAXLAS,11.35168729,LAX,LAS,17,12.72031649
2012/6/17,7,LAXDEN,10.95135731,LAX,DEN,10.52380952,7.054211846
2012/6/17,7,ATLPHL,11.25602654,ATL,PHL,9.210526316,5.930888517
2012/6/17,7,DENLAS,10.31963724,DEN,LAS,9.666666667,7.348469228
2012/6/18,1,LASSFO,10.69254248,LAS,SFO,13.56,10.46454331
2012/6/18,1,DFWPHL,10.88178056,DFW,PHL,6.928571429,4.921917789
2012/6/18,1,MSPATL,11.18787125,MSP,ATL,9.75,6.323515012
2012/6/18,1,DENPHX,11.43863865,DEN,PHX,7.933333333,5.945786824
2012/6/18,1,JFKMCO,11.03357341,JFK,MCO,13.73333333,9.104501855
2012/6/18,1,CLTLGA,11.76105052,CLT,LGA,11.4,9.697530885
2012/6/18,1,ORDDFW,12.62521816,ORD,DFW,12.36363636,10.68842478
2012/6/18,1,MCOEWR,10.25208546,MCO,EWR,13.38461538,10.71102954
2012/6/18,1,SFOORD,12.50813565,SFO,ORD,15.2962963,12.28449559
2012/6/18,1,MIALGA,11.60865056,MIA,LGA,11.34782609,7.389234772
2012/6/18,1,SFOLAS,10.85983942,SFO,LAS,14.79310345,9.882810872
2012/6/18,1,LGAMIA,11.28260622,LGA,MIA,11.57142857,9.064057748
2012/6/18,1,LGADTW,11.05853999,LGA,DTW,9.631578947,6.626634191
2012/6/18,1,LGAORD,13.75467322,LGA,ORD,11.08695652,8.903079362
2012/6/18,1,PHLMCO,11.10265448,PHL,MCO,12.76923077,9.475474415
2012/6/18,1,DENORD,11.50617444,DEN,ORD,11.15,8.548776459
2012/6/18,1,DFWBOS,11.3088124,DFW,BOS,10.9047619,7.974363686
2012/6/18,1,ATLMCO,11.83445797,ATL,MCO,14.30434783,12.70087607
2012/6/19,2,ORDDFW,12.33129622,ORD,DFW,12.875,9.812647119
2012/6/19,2,EWRMCO,10.65597315,EWR,MCO,14,11.00841429
2012/6/19,2,ORDPHX,10.50207345,ORD,PHX,11.77272727,8.970490342
2012/6/19,2,DFWATL,11.56001253,DFW,ATL,10.85714286,11.1860883
2012/6/19,2,DFWPHL,10.25971319,DFW,PHL,7.307692308,6.447022767
2012/6/19,2,ORDSFO,12.16080031,ORD,SFO,13.48,9.372477438
2012/6/19,2,IAHLAX,10.39900989,IAH,LAX,13,9.360309002
2012/6/19,2,BOSEWR,11.74051847,BOS,EWR,10.47368421,8.520357459
2012/6/19,2,ORDATL,11.78807962,ORD,ATL,11.17391304,8.819669
2012/6/19,2,DENATL,10.41308525,DEN,ATL,11.27272727,7.598131463
2012/6/19,2,SFOEWR,10.98777361,SFO,EWR,13.33333333,10.17527552
2012/6/19,2,LGACLT,11.25602654,LGA,CLT,7.266666667,4.832430129
2012/6/19,2,MSPDEN,11.01843144,MSP,DEN,9.65,6.175290319
2012/6/19,2,LASSFO,10.37769565,LAS,SFO,13.92592593,11.27258733
2012/6/19,2,LAXLAS,11.35592107,LAX,LAS,15.4516129,11.19177886
2012/6/19,2,CLTATL,10.7284085,CLT,ATL,10.11111111,9.535622925
2012/6/19,2,ATLPHL,11.55621807,ATL,PHL,10.22727273,7.335054894
2012/6/19,2,DENSEA,10.6186724,DEN,SEA,13.67857143,8.511663333
2012/6/19,2,JFKMIA,10.19779959,JFK,MIA,17.15625,12.18436167
2012/6/19,2,DTWLGA,10.84321248,DTW,LGA,9.058823529,6.618823425
2012/6/20,3,DTWLGA,10.98777361,DTW,LGA,9.105263158,7.795260218
2012/6/20,3,ORDLAS,10.51539476,ORD,LAS,11.09090909,7.457237398
2012/6/20,3,SFOEWR,11.16458785,SFO,EWR,15.80769231,12.55394514
2012/6/20,3,MSPORD,12.77926626,MSP,ORD,13.47826087,11.09819627
2012/6/20,3,ORDLAX,12.22558167,ORD,LAX,11.43478261,7.768386325
2012/6/20,3,MCOPHL,10.44092122,MCO,PHL,14.96551724,9.825196322
2012/6/20,3,PHLORD,12.00625075,PHL,ORD,8.555555556,5.436502143
2012/6/20,3,DFWORD,12.47361938,DFW,ORD,12.69565217,9.901491084
2012/6/20,3,PHXDEN,10.78669374,PHX,DEN,9.666666667,7.219255298
2012/6/20,3,ORDSFO,12.20691843,ORD,SFO,12.33333333,10.36982803
2012/6/20,3,BOSEWR,11.88926673,BOS,EWR,12.26086957,8.175447674
2012/6/20,3,LAXBOS,11.14101009,LAX,BOS,11.13636364,7.899942462
2012/6/20,3,PHLDFW,10.97744131,PHL,DFW,10.44444444,10.57868124
2012/6/20,3,ATLEWR,11.11231759,ATL,EWR,12.13043478,10.90164436
2012/6/20,3,ORDBOS,12.59499798,ORD,BOS,11.17391304,7.081680424
2012/6/20,3,IAHORD,10.88178056,IAH,ORD,12.6,8.118907973
2012/6/20,3,PHLBOS,11.67039834,PHL,BOS,7.866666667,6.116332546
2012/6/20,3,CLTATL,10.77518151,CLT,ATL,10.11111111,10.9323529
2012/6/20,3,IAHLAX,10.45468494,IAH,LAX,12.91666667,9.183712741
2012/6/21,4,DFWDEN,11.85074607,DFW,DEN,10.9,8.39109804
2012/6/21,4,MSPATL,11.28260622,MSP,ATL,10.17391304,6.919354764
2012/6/21,4,ATLDFW,11.9640003,ATL,DFW,9.619047619,7.067362949
2012/6/21,4,JFKSFO,12.89580547,JFK,SFO,13.86206897,9.638924577
2012/6/21,4,CLTATL,10.8208101,CLT,ATL,6.133333333,4.485956924
2012/6/21,4,LGADTW,11.38944962,LGA,DTW,10,6.798692685
2012/6/21,4,DTWORD,11.79811539,DTW,ORD,6.625,4.773189011
2012/6/21,4,ATLEWR,11.3088124,ATL,EWR,10.6,10.88407818
2012/6/21,4,DENSEA,11.02349244,DEN,SEA,16.07142857,12.27743661
2012/6/21,4,LGACLT,11.55241587,LGA,CLT,8,5.049752469
2012/6/21,4,LAXSFO,13.03322115,LAX,SFO,15.51612903,11.67296297
2012/6/21,4,SEAORD,11.29575534,SEA,ORD,11.66666667,7.34649675
2012/6/21,4,LASDEN,10.74021219,LAS,DEN,12.88461538,8.276844438
2012/6/21,4,SFODEN,11.55241587,SFO,DEN,12.69565217,9.546226206
2012/6/22,5,MIAATL,10.72247853,MIA,ATL,10.80952381,7.69167763
2012/6/22,5,ATLMSP,10.86534895,ATL,MSP,11.7826087,8.05637253
2012/6/22,5,IAHLAX,10.85431356,IAH,LAX,12.375,8.721849126
2012/6/22,5,LAXBOS,11.37694695,LAX,BOS,15.75757576,10.83694578
2012/6/22,5,ATLLGA,12.47361938,ATL,LGA,10.08695652,6.788446358
2012/6/22,5,ORDDEN,11.37694695,ORD,DEN,12.41666667,10.43371069
2012/6/22,5,JFKLAX,13.31085124,JFK,LAX,18.05405405,12.40507501
2012/6/22,5,DFWORD,12.20423694,DFW,ORD,12.65384615,9.60808954
2012/6/22,5,PHXDEN,11.19710382,PHX,DEN,11.2,8.965430685
2012/6/22,5,SFOSEA,11.28260622,SFO,SEA,12.39130435,10.7860985
2012/6/22,5,DTWORD,11.29575534,DTW,ORD,10.0952381,7.867050031
2012/6/22,5,PHLBOS,10.84321248,PHL,BOS,7.294117647,5.288722741
2012/6/22,5,DENLAS,10.5933842,DEN,LAS,11.95833333,8.008034914
2012/6/22,5,PHLMCO,10.64980794,PHL,MCO,13.78571429,8.744764118
2012/6/22,5,LAXSFO,12.81054541,LAX,SFO,16.125,12.06367515
2012/6/22,5,ORDATL,11.85074607,ORD,ATL,13.91304348,11.45708611
2012/6/22,5,EWRLAX,10.64980794,EWR,LAX,11.69565217,7.783635413
2012/6/22,5,ATLORD,11.30011786,ATL,ORD,11.7,10.2602965
2012/6/22,5,LAXSEA,11.45073583,LAX,SEA,12.875,9.237506251
2012/6/23,6,IAHLAX,10.26730984,IAH,LAX,13.62962963,9.178353079
2012/6/23,6,LAXATL,11.39359863,LAX,ATL,12.88461538,8.305790381
2012/6/23,6,LAXEWR,10.63741603,LAX,EWR,14.69230769,11.65081707
2012/6/23,6,BOSATL,10.7809465,BOS,ATL,13.04347826,10.18232989
2012/6/23,6,LAXDEN,10.3848275,LAX,DEN,12.6,8.465616733
2012/6/23,6,EWRORD,10.26730984,EWR,ORD,10.9,8.843076388
2012/6/23,6,SEADEN,9.899790558,SEA,DEN,15.63333333,10.80384138
2012/6/23,6,ORDBOS,11.61602201,ORD,BOS,10.55,7.85041065
2012/6/23,6,ORDPHL,10.49537694,ORD,PHL,14.61538462,10.74830935
2012/6/23,6,ATLDTW,10.21347175,ATL,DTW,9.263157895,6.162990844
2012/6/23,6,ATLLAX,11.26492859,ATL,LAX,12.64,8.683701208
2012/6/23,6,LAXSEA,10.71652964,LAX,SEA,12.66666667,9.173054428
2012/6/23,6,DTWORD,9.981085665,DTW,ORD,10.68421053,9.24994073
2012/6/24,7,LASLAX,11.74738763,LAS,LAX,16.61764706,11.70344344
2012/6/24,7,ATLEWR,10.39900989,ATL,EWR,11.2173913,8.903301337
2012/6/24,7,PHLMCO,10.22125872,PHL,MCO,16.5625,11.27640271
2012/6/24,7,JFKLAS,11.03357341,JFK,LAS,15.03448276,11.30575946
2012/6/24,7,SFOLAS,10.87084226,SFO,LAS,16.03333333,11.01874057
2012/6/24,7,DENSFO,11.25155953,DEN,SFO,12.56521739,9.370291967
2012/6/24,7,LGAORD,13.05715334,LGA,ORD,12,10.03629776
2012/6/24,7,DFWSFO,10.7284085,DFW,SFO,12.58333333,8.617054206
2012/6/24,7,IAHLAX,10.54175528,IAH,LAX,14.03571429,9.167099557
2012/6/24,7,DFWATL,11.65964917,DFW,ATL,12.22222222,8.196309363
2012/6/24,7,PHXDEN,10.39193217,PHX,DEN,11.10526316,10.19201614
2012/6/24,7,SFOBOS,11.43458875,SFO,BOS,12.08333333,8.128942745
2012/6/24,7,DFWORD,11.88926673,DFW,ORD,12.88,8.603875096
2012/6/24,7,ATLDFW,11.51784273,ATL,DFW,11.625,8.616528606
2012/6/24,7,MIAJFK,10.69856825,MIA,JFK,13.46153846,9.330512394
2012/6/24,7,DFWLGA,11.24259329,DFW,LGA,10.33333333,6.784786904
2012/6/24,7,EWRLAX,10.92490331,EWR,LAX,12.31818182,10.36195589
2012/6/24,7,LAXDFW,11.98222496,LAX,DFW,16.58823529,11.38078563
2012/6/24,7,DTWLGA,10.96183473,DTW,LGA,9.789473684,6.964823898
2012/6/25,1,BOSEWR,11.45875724,BOS,EWR,10.76190476,7.272583873
2012/6/25,1,ORDPHX,10.80382993,ORD,PHX,7.9375,5.359959577
2012/6/25,1,EWRSFO,11.338928,EWR,SFO,11.69565217,7.870744349
2012/6/25,1,LAXDFW,12.31872048,LAX,DFW,14.21428571,9.334750459
2012/6/25,1,LASDFW,10.44781578,LAS,DFW,9.4,7.379915846
2012/6/25,1,MIAJFK,10.40606085,MIA,JFK,15.1,11.08073818
2012/6/25,1,BOSATL,11.94867584,BOS,ATL,10.55,7.605226735
2012/6/25,1,LAXJFK,13.38211435,LAX,JFK,20.48780488,14.00200334
2012/6/25,1,CLTLGA,11.25155953,CLT,LGA,9.476190476,6.90376019
2012/6/25,1,LGAATL,13.00024259,LGA,ATL,10,7.204495951
2012/6/25,1,LASSFO,10.77518151,LAS,SFO,16.34375,10.75717128
2012/6/25,1,BOSSFO,11.79143088,BOS,SFO,13.70833333,11.41501363
2012/6/25,1,ATLEWR,11.56379928,ATL,EWR,8.315789474,5.972647204
2012/6/25,1,SFOATL,10.9408207,SFO,ATL,10.59090909,8.021750735
2012/6/25,1,ORDLAS,11.26492859,ORD,LAS,12,7.868484192
2012/6/25,1,SFOLAS,11.38529137,SFO,LAS,13.92592593,11.22129132
2012/6/25,1,JFKSFO,13.09747871,JFK,SFO,14.16666667,9.864891888
2012/6/25,1,LAXSFO,12.70895729,LAX,SFO,19.28571429,14.48847702
2012/6/25,1,LAXIAH,10.9408207,LAX,IAH,13.68,10.71494284
2012/6/26,2,LGABOS,13.00897786,LGA,BOS,5.076923077,3.774068063
2012/6/26,2,ORDDTW,11.49443268,ORD,DTW,7.294117647,5.428681998
2012/6/26,2,MIAATL,10.44781578,MIA,ATL,12.60869565,9.889108474
2012/6/26,2,SFOBOS,11.36856502,SFO,BOS,12.6,8.524474568
2012/6/26,2,ORDLAX,12.13033975,ORD,LAX,11.90909091,8.847432186
2012/6/26,2,SFOLAX,12.74544711,SFO,LAX,14.89655172,11.15906047
2012/6/26,2,ORDDFW,12.52176526,ORD,DFW,14.44444444,11.87218253
2012/6/26,2,BOSORD,12.45494613,BOS,ORD,10.28571429,6.619236037
2012/6/26,2,DFWPHL,10.21347175,DFW,PHL,9.8,8.444778607
2012/6/26,2,DENDFW,11.68817708,DEN,DFW,12.04761905,10.37533706
2012/6/26,2,EWRSFO,11.00316552,EWR,SFO,14.81481481,11.24221795
2012/6/26,2,DFWDEN,11.6560523,DFW,DEN,10.33333333,6.740425308
2012/6/26,2,DFWLAS,9.74589085,DFW,LAS,11.82608696,8.515505504
2012/6/27,3,LAXSEA,11.54096256,LAX,SEA,11.13043478,9.738883396
2012/6/27,3,SEAORD,10.98777361,SEA,ORD,15,10.3494498
2012/6/27,3,EWRORD,11.81802635,EWR,ORD,12.76,8.574574819
2012/6/27,3,EWRSFO,10.9408207,EWR,SFO,11.875,7.646041886
2012/6/27,3,PHLBOS,11.76784461,PHL,BOS,9.772727273,6.844753418
2012/6/27,3,LASJFK,10.27487567,LAS,JFK,14.10344828,10.17470543
2012/6/27,3,MSPORD,12.63589349,MSP,ORD,10.42105263,8.255071098
2012/6/27,3,SFOLAX,12.9861805,SFO,LAX,14.31034483,10.57322578
2012/6/27,3,ORDEWR,12.19886236,ORD,EWR,10.91666667,7.717381098
2012/6/27,3,CLTATL,10.80382993,CLT,ATL,7.75,5.105552533
2012/6/27,3,LASLAX,11.28260622,LAS,LAX,14.92857143,11.31347467
2012/6/27,3,BOSLGA,13.13695057,BOS,LGA,6.833333333,5.507570547
2012/6/27,3,ATLEWR,11.64521988,ATL,EWR,13.10714286,9.015785686
2012/6/27,3,MCOEWR,10.63118906,MCO,EWR,11.69230769,7.821862851
2012/6/27,3,MSPDEN,11.16926784,MSP,DEN,10.10526316,7.5564155
2012/6/27,3,BOSSFO,11.39773842,BOS,SFO,11.36363636,7.985376245
2012/6/28,4,SFOSEA,11.72323404,SFO,SEA,11,8.388303545
2012/6/28,4,CLTLGA,11.59009343,CLT,LGA,8.470588235,5.885550601
2012/6/28,4,SFOLAX,12.86593535,SFO,LAX,16.24242424,11.59210481
2012/6/28,4,SFOATL,11.05357334,SFO,ATL,9.055555556,6.082493899
2012/6/28,4,ATLMCO,11.81141296,ATL,MCO,13.92857143,10.15775045
2012/6/28,4,EWRBOS,11.85074607,EWR,BOS,11.95652174,8.232299253
2012/6/28,4,LGAMIA,11.51784273,LGA,MIA,14.13793103,8.777911149
2012/6/28,4,LAXBOS,11.2782025,LAX,BOS,11.5,9.695359715
2012/6/28,4,PHLMCO,10.561284,PHL,MCO,15.9,11.396763
2012/6/28,4,LGAATL,13.06224196,LGA,ATL,12,9.555330859
2012/6/28,4,DENPHX,10.78669374,DEN,PHX,10.42105263,8.719810074
2012/6/28,4,EWRLAX,10.54175528,EWR,LAX,12.09090909,8.733673699
2012/6/28,4,ATLEWR,11.24259329,ATL,EWR,11.76190476,10.12375801
2012/6/28,4,ORDSEA,11.15989608,ORD,SEA,14.22222222,10.05115123
2012/6/28,4,MSPORD,12.73336299,MSP,ORD,10.35,9.932800527
2012/6/28,4,IAHORD,11.55241587,IAH,ORD,13.38461538,8.971407573
2012/6/28,4,SFOEWR,11.2470818,SFO,EWR,15.77777778,12.60748658
2012/6/28,4,LAXIAH,10.95660338,LAX,IAH,12.08333333,7.939535999
2012/6/28,4,EWRORD,12.29075168,EWR,ORD,10.57894737,8.751608039
2012/6/29,5,MIAJFK,10.07586233,MIA,JFK,14.25925926,10.48659435
2012/6/29,5,LASDFW,10.57419046,LAS,DFW,10.83333333,7.55079418
2012/6/29,5,DFWPHL,10.79813534,DFW,PHL,10.7,8.040031422
2012/6/29,5,CLTATL,10.51539476,CLT,ATL,9.176470588,6.948338777
2012/6/29,5,BOSLAX,11.07336107,BOS,LAX,14.40740741,10.61297921
2012/6/29,5,DFWATL,11.93942036,DFW,ATL,12.375,8.711873457
2012/6/29,5,LASSFO,11.3174666,LAS,SFO,12.56,8.416650165
2012/6/29,5,LAXEWR,10.94609644,LAX,EWR,16.2962963,13.49306037
2012/6/29,5,BOSEWR,10.89265509,BOS,EWR,12.36363636,10.61241615
2012/6/29,5,SFODFW,11.70227904,SFO,DFW,12,7.967324574
2012/6/29,5,DFWLGA,11.31314452,DFW,LGA,10.80952381,7.453985831
2012/6/29,5,DTWORD,11.54860591,DTW,ORD,9.631578947,6.985783391
2012/6/29,5,MSPORD,12.13312954,MSP,ORD,8.85,6.368301434
2012/6/30,6,DENPHX,8.607087872,DEN,PHX,9.368421053,7.660943707
2012/6/30,6,BOSSFO,10.00741517,BOS,SFO,12.70833333,9.452302074
2012/6/30,6,ORDDFW,10.94609644,ORD,DFW,14.28,11.01710791
2012/6/30,6,LAXBOS,10.37053642,LAX,BOS,17.41176471,11.43921391
2012/6/30,6,ATLLGA,11.13625856,ATL,LGA,15.03333333,11.1833723
2012/6/30,6,LAXATL,11.02853973,LAX,ATL,15.72413793,11.27543649
2012/6/30,6,SFOORD,11.05357334,SFO,ORD,12.96153846,8.664782833
2012/6/30,6,DENLAS,10.08424426,DEN,LAS,10.25,6.972691091
2012/6/30,6,LASDFW,10.10916635,LAS,DFW,13.74074074,10.59605367
2012/6/30,6,CLTATL,9.21604331,CLT,ATL,11.61904762,8.411160387
2012/6/30,6,ORDSEA,10.23673578,ORD,SEA,14.07142857,9.030518509
2012/6/30,6,LGADFW,9.511127243,LGA,DFW,11.54545455,8.873326926
2012/6/30,6,DENSFO,10.12559797,DEN,SFO,15.93333333,11.40155263
2012/6/30,6,PHXORD,9.522464517,PHX,ORD,12.66666667,7.322785563
2012/6/30,6,DFWLAS,9.674348761,DFW,LAS,13.20833333,9.991209905
2012/7/1,7,SFOLAX,12.01220914,SFO,LAX,14.36666667,10.10456822
2012/7/1,7,SFODEN,10.2290133,SFO,DEN,13.80769231,10.00007692
2012/7/1,7,SEAORD,10.28241094,SEA,ORD,16.44827586,12.50310306
2012/7/1,7,ORDLAS,10.19779959,ORD,LAS,12.91666667,9.221509198
2012/7/1,7,LGAORD,12.1525421,LGA,ORD,15.10344828,10.66149557
2012/7/1,7,SFOJFK,12.18806653,SFO,JFK,16.5625,12.35219061
2012/7/1,7,LAXEWR,10.42008329,LAX,EWR,10.47619048,7.173695335
2012/7/1,7,ATLMCO,10.6186724,ATL,MCO,16.2,12.81270921
2012/7/1,7,LASSFO,10.98777361,LAS,SFO,12.52,8.598061797
2012/7/1,7,LAXATL,11.29138259,LAX,ATL,12.80769231,9.74482111
2012/7/1,7,LAXSFO,11.87651471,LAX,SFO,16.6875,12.67570066
2012/7/1,7,MIALGA,11.36435988,MIA,LGA,16.24242424,10.09031189
2012/7/1,7,EWRBOS,9.405865567,EWR,BOS,8.352941176,5.667243339
2012/7/1,7,LASDEN,10.22125872,LAS,DEN,11.47826087,7.445984673
2012/7/1,7,DFWSFO,10.21347175,DFW,SFO,14,10.09950494
2012/7/1,7,MCOATL,10.5352,MCO,ATL,11.04545455,7.543381033
2012/7/1,7,LGABOS,8.492869996,LGA,BOS,7.333333333,8.445906306
2012/7/1,7,SEALAX,10.98261462,SEA,LAX,16.26666667,12.82759239
2012/7/1,7,LGADTW,10.05048812,LGA,DTW,11.17391304,7.081680424
2012/7/1,7,ATLMIA,10.08424426,ATL,MIA,12.32,9.240851332
2012/7/1,7,ATLPHL,10.95135731,ATL,PHL,11.29166667,8.533714043
2012/7/2,1,DENDFW,10.62494123,DEN,DFW,10.84210526,9.934581342
2012/7/2,1,SFOLAS,10.34889236,SFO,LAS,13.26923077,8.688188268
2012/7/2,1,JFKLAX,12.64226948,JFK,LAX,15.6875,11.23484643
2012/7/2,1,ATLDTW,10.10089594,ATL,DTW,9.95,7.500701722
2012/7/2,1,DENORD,10.4615289,DEN,ORD,10.52380952,7.433835131
2012/7/2,1,ATLMSP,9.963323857,ATL,MSP,12.73076923,9.514442463
2012/7/2,1,ORDIAH,9.544934376,ORD,IAH,9.894736842,7.256374491
2012/7/2,1,DFWATL,10.31225119,DFW,ATL,11.04545455,7.390323614
2012/7/2,1,JFKSFO,11.69524139,JFK,SFO,17.13888889,11.39461722
2012/7/2,1,MIAATL,9.765837305,MIA,ATL,11.45454545,8.022155468
2012/7/2,1,PHLATL,10.71652964,PHL,ATL,9.058823529,6.38817842
2012/7/2,1,LAXBOS,10.40606085,LAX,BOS,15.03571429,10.3153325
2012/7/2,1,SFODEN,10.28241094,SFO,DEN,11.86363636,8.972420465
2012/7/2,1,LGAATL,11.74051847,LGA,ATL,10.22727273,7.571448991
2012/7/3,2,DFWLAX,11.21086754,DFW,LAX,14.86206897,10.16550237
2012/7/3,2,DFWORD,10.74608613,DFW,ORD,14.5,12.28997471
2012/7/3,2,LAXSEA,10.99804899,LAX,SEA,13.96551724,10.15762472
